Rule_ID,Paper_ID,DOI,Relation,Evidence_field,Evidence_value,Source_PDF,Evidence_status
DOM-CONT-RUN,P002,10.1109/tac.2022.3144107,COUNTEREXAMPLE,Runtime_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Restrepo_2022_TAC_Robust-Consensus-of-High-Order-Systems-Under-Output-Constraints-Applic.pdf,NOT_DETECTED; manual confirmation recommended
DOM-CONT-RUN,P003,10.1109/tac.2026.3653296,COUNTEREXAMPLE,Runtime_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Deplano_2026_TAC_Optimization-and-Learning-in-Open-Multiagent-Systems.pdf,NOT_DETECTED; manual confirmation recommended
DOM-TRAJ-ROB,P008,10.1109/taes.2025.3624705,SUPPORT,Robustness_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Ren_2026_TAES_Learning-Based-Model-Predictive-Control-for-Cooperative-Spacecraft-Swa.pdf,TRACEABLE_AUTOMATED_EXTRACTION
DOM-TRAJ-ROB,P090,10.1109/tro.2025.3593109,SUPPORT,Robustness_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Carvalho_2025_TRO_Motion-Planning-Diffusion-Learning-and-Adapting-Robot-Motion-Planning-.pdf,TRACEABLE_AUTOMATED_EXTRACTION
DOM-TRAJ-ROB,P094,10.1109/tsmc.2023.3299237,SUPPORT,Robustness_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Lyu_2023_TSMCS_Vision-Based-Plane-Estimation-and-Following-for-Building-Inspection-Wi.pdf,TRACEABLE_AUTOMATED_EXTRACTION
DOM-TRAJ-ROB,P005,10.1109/tac.2024.3386024,COUNTEREXAMPLE,Robustness_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Hustiu_2024_TAC_On-Multirobot-Path-Planning-Based-on-Petri-Net-Models-and-LTL-Specific.pdf,NOT_DETECTED; manual confirmation recommended
DOM-TRAJ-ROB,P007,10.1109/taes.2025.3569615,COUNTEREXAMPLE,Robustness_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Zaidi_2025_TAES_Single-Agent-Attention-Actor-Critic-A-Deep-Reinforcement-Learning-Base.pdf,NOT_DETECTED; manual confirmation recommended
DOM-TRAJ-ROB,P009,10.1109/taes.2024.3485601,COUNTEREXAMPLE,Robustness_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Sun_2025_TAES_Distributed-Event-Triggered-Model-Predictive-Control-for-Spacecraft-Sw.pdf,NOT_DETECTED; manual confirmation recommended
DOM-TRAJ-REAL,P027,10.1109/tcst.2025.3533378,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCST\Zhou_2025_TCST_Robust-Predictive-Motion-Planning-by-Learning-Obstacle-Uncertainty.pdf,TRACEABLE_AUTOMATED_EXTRACTION
DOM-TRAJ-REAL,P028,10.1109/tcst.2022.3211130,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCST\Ferranti_2022_TCST_Distributed-Nonlinear-Trajectory-Optimization-for-Multi-Robot-Motion-P.pdf,TRACEABLE_AUTOMATED_EXTRACTION
DOM-TRAJ-REAL,P046,10.1109/tie.2025.3536628,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Li_2025_TIE_Model-Predictive-Optimization-and-Terminal-Sliding-Mode-Motion-Control.pdf,TRACEABLE_AUTOMATED_EXTRACTION
DOM-TRAJ-REAL,P047,10.1109/tie.2023.3306405,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Zhu_2023_TIE_Real-Time-Dynamic-Obstacle-Avoidance-for-Robot-Manipulators-Based-on-C.pdf,TRACEABLE_AUTOMATED_EXTRACTION
DOM-TRAJ-REAL,P005,10.1109/tac.2024.3386024,COUNTEREXAMPLE,Physical_experiment_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Hustiu_2024_TAC_On-Multirobot-Path-Planning-Based-on-Petri-Net-Models-and-LTL-Specific.pdf,NOT_DETECTED; manual confirmation recommended
DOM-TRAJ-REAL,P007,10.1109/taes.2025.3569615,COUNTEREXAMPLE,Physical_experiment_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Zaidi_2025_TAES_Single-Agent-Attention-Actor-Critic-A-Deep-Reinforcement-Learning-Base.pdf,NOT_DETECTED; manual confirmation recommended
DOM-TRAJ-REAL,P008,10.1109/taes.2025.3624705,COUNTEREXAMPLE,Physical_experiment_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Ren_2026_TAES_Learning-Based-Model-Predictive-Control-for-Cooperative-Spacecraft-Swa.pdf,NOT_DETECTED; manual confirmation recommended
DOM-TRAJ-RUN,P005,10.1109/tac.2024.3386024,SUPPORT,Runtime_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Hustiu_2024_TAC_On-Multirobot-Path-Planning-Based-on-Petri-Net-Models-and-LTL-Specific.pdf,TRACEABLE_AUTOMATED_EXTRACTION
DOM-TRAJ-RUN,P008,10.1109/taes.2025.3624705,SUPPORT,Runtime_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Ren_2026_TAES_Learning-Based-Model-Predictive-Control-for-Cooperative-Spacecraft-Swa.pdf,TRACEABLE_AUTOMATED_EXTRACTION
DOM-TRAJ-RUN,P009,10.1109/taes.2024.3485601,SUPPORT,Runtime_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Sun_2025_TAES_Distributed-Event-Triggered-Model-Predictive-Control-for-Spacecraft-Sw.pdf,TRACEABLE_AUTOMATED_EXTRACTION
DOM-TRAJ-RUN,P027,10.1109/tcst.2025.3533378,SUPPORT,Runtime_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCST\Zhou_2025_TCST_Robust-Predictive-Motion-Planning-by-Learning-Obstacle-Uncertainty.pdf,TRACEABLE_AUTOMATED_EXTRACTION
DOM-TRAJ-RUN,P007,10.1109/taes.2025.3569615,COUNTEREXAMPLE,Runtime_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Zaidi_2025_TAES_Single-Agent-Attention-Actor-Critic-A-Deep-Reinforcement-Learning-Base.pdf,NOT_DETECTED; manual confirmation recommended
DOM-TRAJ-RUN,P029,10.1109/tcst.2026.3661166,COUNTEREXAMPLE,Runtime_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCST\Robbins_2026_TCST_Mixed-Integer-MPC-Based-Motion-Planning-Using-Hybrid-Zonotopes-With-Ti.pdf,NOT_DETECTED; manual confirmation recommended
DOM-TRAJ-RUN,P060,10.1109/tim.2025.3562241,COUNTEREXAMPLE,Runtime_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Liu_2025_TIM_Optimal-Trajectory-Planning-and-Multimodal-Force-Control-for-Robotic-L.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TRO-001,P082,10.1109/tro.2025.3530348,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Zhang_2025_TRO_GCBF-A-Neural-Graph-Control-Barrier-Function-Framework-for-Distributed.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TRO-001,P084,10.1109/tro.2026.3651669,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Liu_2026_TRO_DexRepNet-Learning-Dexterous-Robotic-Manipulation-With-Geometric-and-S.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TRO-001,P086,10.1109/tro.2023.3275875,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Wu_2023_TRO_A-Secure-Robot-Learning-Framework-for-Cyber-Attack-Scheduling-and-Coun.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TRO-001,P088,10.1109/tro.2023.3264950,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Cao_2023_TRO_NEPTUNE-Nonentangling-Trajectory-Planning-for-Multiple-Tethered-Unmann.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TRO-001,P083,10.1109/tro.2021.3137751,COUNTEREXAMPLE,Physical_experiment_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Tian_2022_TRO_Kimera-Multi-Robust-Distributed-Dense-Metric-Semantic-SLAM-for-Multi-R.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TRO-001,P085,10.1109/tro.2022.3232300,COUNTEREXAMPLE,Physical_experiment_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Mehr_2023_TRO_Maximum-Entropy-Multi-Agent-Dynamic-Games-Forward-and-Inverse-Solution.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TRO-001,P087,10.1109/tro.2024.3434208,COUNTEREXAMPLE,Physical_experiment_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TRO\Lidec_2024_TRO_Contact-Models-in-Robotics-A-Comparative-Analysis.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TCYB-001,P033,10.1109/tcyb.2023.3246985,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCYB\Bai_2023_TCYB_Learning-Based-Multi-UAV-Flocking-Control-With-Limited-Visual-Field-an.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TCYB-001,P034,10.1109/tcyb.2021.3132587,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCYB\Wu_2021_TCYB_Distributed-UAV-Swarm-Formation-and-Collision-Avoidance-Strategies-Ove.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TCYB-001,P035,10.1109/tcyb.2021.3070385,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCYB\Li_2021_TCYB_Simultaneous-Obstacle-Avoidance-and-Target-Tracking-of-Multiple-Wheele.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TCYB-001,P036,10.1109/tcyb.2021.3057219,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCYB\Zhou_2021_TCYB_Fixed-Time-Cooperative-Behavioral-Control-for-Networked-Autonomous-Age.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TCYB-001,P037,10.1109/tcyb.2023.3263380,COUNTEREXAMPLE,Theoretical_analysis_signal,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCYB\Faroni_2023_TCYB_Optimal-Task-and-Motion-Planning-and-Execution-for-Multiagent-Systems-.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TNNLS-001,P077,10.1109/tnnls.2021.3056046,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Everett_2021_TNNLS_Certifiable-Robustness-to-Adversarial-State-Uncertainty-in-Deep-Reinfo.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TNNLS-001,P079,10.1109/tnnls.2022.3191021,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Liu_2022_TNNLS_Distributed-Neural-Networks-Training-for-Robotic-Manipulation-With-Con.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TNNLS-001,P080,10.1109/tnnls.2024.3350679,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Yan_2024_TNNLS_Security-and-Safety-Critical-Learning-Based-Collaborative-Control-for-.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TNNLS-001,P078,10.1109/tnnls.2023.3247160,COUNTEREXAMPLE,Theoretical_analysis_signal,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\Zhou_2023_TNNLS_Representation-Learning-and-Reinforcement-Learning-for-Dynamic-Complex.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TNNLS-001,P081,10.1109/tnnls.2026.3685832,COUNTEREXAMPLE,Theoretical_analysis_signal,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TNNLS\An_2026_TNNLS_Human-Machine-Co-Adaptation-for-Robot-Assisted-Rehabilitation-via-Dual.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TSMCS-001,P094,10.1109/tsmc.2023.3299237,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Lyu_2023_TSMCS_Vision-Based-Plane-Estimation-and-Following-for-Building-Inspection-Wi.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TSMCS-001,P092,10.1109/tsmc.2026.3720408,COUNTEREXAMPLE,Theoretical_analysis_signal,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Sun_2026_TSMCS_Socially-Aware-Robot-Crowd-Navigation-via-Online-Uncertainty-Driven-Ri.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TSMCS-001,P093,10.1109/tsmc.2025.3551291,COUNTEREXAMPLE,Theoretical_analysis_signal,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TSMCS\Hua_2025_TSMCS_Synthesizing-Control-Barrier-Functions-With-Artificial-Potential-Field.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TAC-001,P001,10.1109/tac.2021.3097706,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Coulson_2021_TAC_Distributionally-Robust-Chance-Constrained-Data-Enabled-Predictive-Con.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TAC-001,P002,10.1109/tac.2022.3144107,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Restrepo_2022_TAC_Robust-Consensus-of-High-Order-Systems-Under-Output-Constraints-Applic.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TAC-001,P003,10.1109/tac.2026.3653296,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Deplano_2026_TAC_Optimization-and-Learning-in-Open-Multiagent-Systems.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TAC-001,P004,10.1109/tac.2023.3317728,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Oliva_2023_TAC_A-Sum-of-States-Preservation-Framework-for-Open-Multiagent-Systems-Wit.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TAC-001,P005,10.1109/tac.2024.3386024,COUNTEREXAMPLE,Theoretical_analysis_signal,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAC\Hustiu_2024_TAC_On-Multirobot-Path-Planning-Based-on-Petri-Net-Models-and-LTL-Specific.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TCST-001,P027,10.1109/tcst.2025.3533378,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCST\Zhou_2025_TCST_Robust-Predictive-Motion-Planning-by-Learning-Obstacle-Uncertainty.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TCST-001,P028,10.1109/tcst.2022.3211130,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCST\Ferranti_2022_TCST_Distributed-Nonlinear-Trajectory-Optimization-for-Multi-Robot-Motion-P.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TCST-001,P029,10.1109/tcst.2026.3661166,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCST\Robbins_2026_TCST_Mixed-Integer-MPC-Based-Motion-Planning-Using-Hybrid-Zonotopes-With-Ti.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TCST-001,P030,10.1109/tcst.2023.3323766,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCST\Hu_2023_TCST_Coordinated-Navigation-Control-of-Cross-Domain-Unmanned-Systems-via-Gu.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TCST-001,P032,10.1109/tcst.2026.3659194,COUNTEREXAMPLE,Theoretical_analysis_signal,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCST\Mazen_2026_TCST_B-zier-Curve-Based-Optimization-Framework-for-Multirobot-Motion-Planni.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TCNS-001,P023,10.1109/tcns.2026.3722606,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCNS\Lin_2026_TCNS_Disentangled-Control-of-Multi-Agent-Systems.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TCNS-001,P024,10.1109/tcns.2026.3697318,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCNS\Yang_2026_TCNS_Enhancing-Security-in-Multi-Robot-Systems-through-Co-Observation-Plann.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TCNS-001,P025,10.1109/tcns.2024.3378392,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCNS\Restrepo_2024_TCNS_Tracking-Control-of-Cooperative-Marine-Vehicles-Under-Hard-and-Soft-Co.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TCNS-001,P026,10.1109/tcns.2021.3124926,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TCNS\Maity_2021_TCNS_Multiagent-Consensus-Subject-to-Communication-and-Privacy-Constraints.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TIE-001,P045,10.1109/tie.2024.3363761,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Yue_2024_TIE_Semantic-Driven-Autonomous-Visual-Navigation-for-Unmanned-Aerial-Vehic.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TIE-001,P046,10.1109/tie.2025.3536628,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Li_2025_TIE_Model-Predictive-Optimization-and-Terminal-Sliding-Mode-Motion-Control.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TIE-001,P047,10.1109/tie.2023.3306405,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Zhu_2023_TIE_Real-Time-Dynamic-Obstacle-Avoidance-for-Robot-Manipulators-Based-on-C.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TIE-001,P048,10.1109/tie.2025.3639779,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Dong_2026_TIE_EDEN-Efficient-Dual-Layer-Exploration-Planning-for-Fast-UAV-Autonomous.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TIE-001,P049,10.1109/tie.2021.3070508,COUNTEREXAMPLE,Physical_experiment_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIE\Li_2021_TIE_OpenStreetMap-Based-Autonomous-Navigation-for-the-Four-Wheel-Legged-Ro.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TMECH-001,P071,10.1109/tmech.2026.3658866,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Si_2026_TMECH_Robot-Learning-System-Based-on-Target-Localization-and-Human-Demonstra.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TMECH-001,P075,10.1109/tmech.2025.3570573,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Cai_2025_TMECH_Just-in-Time-Informed-Trees-Manipulability-Aware-Asymptotically-Optimi.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TMECH-001,P076,10.1109/tmech.2021.3090838,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Lai_2021_TMECH_Verticalized-Tip-Trajectory-Tracking-of-a-3D-Printable-Soft-Continuum-.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TMECH-001,P072,10.1109/tmech.2023.3235906,COUNTEREXAMPLE,Physical_experiment_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Samada_2023_TMECH_Robust-TS-ANFIS-MPC-of-an-Autonomous-Racing-Electrical-Vehicle-Conside.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TMECH-001,P073,10.1109/tmech.2022.3142756,COUNTEREXAMPLE,Physical_experiment_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Liu_2022_TMECH_Coverage-Path-Planning-for-Robotic-Quality-Inspection-With-Control-on-.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TMECH-001,P074,10.1109/tmech.2025.3592930,COUNTEREXAMPLE,Physical_experiment_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Fan_2025_TMECH_Collaborative-Task-Planning-for-PCB-Driven-Magnetic-Microrobots-Using-.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TIV-001,P066,10.1109/tiv.2025.3598768,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhang_2025_TIV_Securing-End-to-End-Reinforcement-Learning-Driven-Autonomous-Driving-A.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TIV-001,P068,10.1109/tiv.2022.3214777,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Li_2022_TIV_Mixed-Integer-and-Conditional-Trajectory-Planning-for-an-Autonomous-Mi.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TIV-001,P069,10.1109/tiv.2023.3314709,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhou_2023_TIV_Interaction-Aware-Motion-Planning-for-Autonomous-Vehicles-With-Multi-M.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TIV-001,P067,10.1109/tiv.2024.3373512,COUNTEREXAMPLE,Physical_experiment_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhou_2024_TIV_Enhancing-System-Level-Safety-in-Mixed-Autonomy-Platoon-via-Safe-Reinf.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TIV-001,P070,10.1109/tiv.2022.3185159,COUNTEREXAMPLE,Physical_experiment_presence,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Wu_2022_TIV_Uncertainty-Aware-Model-Based-Reinforcement-Learning-Methodology-and-A.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TVT-001,P097,10.1109/tvt.2024.3389555,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Xing_2024_TVT_Multi-UAV-Adaptive-Cooperative-Formation-Trajectory-Planning-Based-on-.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TVT-001,P098,10.1109/tvt.2023.3262778,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Gong_2023_TVT_Bayesian-Optimization-Enhanced-Deep-Reinforcement-Learning-for-Traject.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TVT-001,P099,10.1109/tvt.2024.3383352,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Wu_2024_TVT_Formation-Control-Algorithms-for-Multi-UAV-Systems-With-Unstable-Topol.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TVT-001,P095,10.1109/tvt.2025.3596466,COUNTEREXAMPLE,Theoretical_analysis_signal,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Liang_2026_TVT_Enhancing-the-Robustness-of-UAV-Search-Path-Planning-Based-on-Deep-Rei.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TVT-001,P096,10.1109/tvt.2025.3606201,COUNTEREXAMPLE,Theoretical_analysis_signal,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Zhou_2026_TVT_Uncertainty-Aware-Multi-Agent-Reinforcement-Learning-for-Anti-Interfer.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TVT-001,P100,10.1109/tvt.2024.3419842,COUNTEREXAMPLE,Theoretical_analysis_signal,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TVT\Zheng_2025_TVT_3D-UAV-Trajectory-Planning-With-Obstacle-Avoidance-for-UAV-Enabled-Tim.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TAES-001,P006,10.1109/taes.2024.3401668,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Wen_2024_TAES_Optimized-Fuzzy-Attitude-Control-of-Quadrotor-Unmanned-Aerial-Vehicle-.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TAES-001,P007,10.1109/taes.2025.3569615,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Zaidi_2025_TAES_Single-Agent-Attention-Actor-Critic-A-Deep-Reinforcement-Learning-Base.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TAES-001,P008,10.1109/taes.2025.3624705,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Ren_2026_TAES_Learning-Based-Model-Predictive-Control-for-Cooperative-Spacecraft-Swa.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TAES-001,P009,10.1109/taes.2024.3485601,SUPPORT,Theoretical_analysis_signal,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Sun_2025_TAES_Distributed-Event-Triggered-Model-Predictive-Control-for-Spacecraft-Sw.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TAES-001,P011,10.1109/taes.2025.3633213,COUNTEREXAMPLE,Theoretical_analysis_signal,False,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TAES\Liu_2026_TAES_A-Deep-Reinforcement-Learning-Based-UAV-Trajectory-Planning-Method-for.pdf,NOT_DETECTED; manual confirmation recommended
JRN-TASE-001,P017,10.1109/tase.2024.3432405,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TASE\Wang_2025_TASE_Constrained-Reinforcement-Learning-Using-Distributional-Representation.pdf,TRACEABLE_AUTOMATED_EXTRACTION
JRN-TASE-001,P018,10.1109/tase.2025.3574280,SUPPORT,Physical_experiment_presence,True,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TASE\Hua_2025_TASE_Multi-Agent-Reinforcement-Learning-for-Connected-and-Automated-Vehicle.pdf,TRACEABLE_AUTOMATED_EXTRACTION
