Paper_ID,DOI,Role,Claim_Type,Evidence_Types_Detected,Evidence_Count,Source,Interpretation_Status
P053,10.1109/tii.2025.3593966,A,ROBUSTNESS,ROBUSTNESS,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TII\Zhang_2025_TII_Hybrid-Deep-Reinforcement-Learning-for-UAV-Inspection-in-Large-Scale-W.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P053,10.1109/tii.2025.3593966,A,SCALABILITY,SCALABILITY; RUNTIME,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TII\Zhang_2025_TII_Hybrid-Deep-Reinforcement-Learning-for-UAV-Inspection-in-Large-Scale-W.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P054,10.1109/tii.2024.3468453,A,ACCURACY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TII\He_2025_TII_Robotic-Locomotion-Skill-Learning-Using-Unsupervised-Reinforcement-Lea.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P054,10.1109/tii.2024.3468453,A,REAL_WORLD,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TII\He_2025_TII_Robotic-Locomotion-Skill-Learning-Using-Unsupervised-Reinforcement-Lea.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P055,10.1109/tii.2023.3248120,A,ACCURACY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TII\Huang_2023_TII_Evolutionary-Optimization-of-Fuzzy-Reinforcement-Learning-and-Its-Appl.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P055,10.1109/tii.2023.3248120,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TII\Huang_2023_TII_Evolutionary-Optimization-of-Fuzzy-Reinforcement-Learning-and-Its-Appl.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P055,10.1109/tii.2023.3248120,A,REAL_TIME,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TII\Huang_2023_TII_Evolutionary-Optimization-of-Fuzzy-Reinforcement-Learning-and-Its-Appl.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P056,10.1109/tii.2022.3143175,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TII\Yun_2022_TII_Cooperative-Multiagent-Deep-Reinforcement-Learning-for-Reliable-Survei.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P056,10.1109/tii.2022.3143175,A,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TII\Yun_2022_TII_Cooperative-Multiagent-Deep-Reinforcement-Learning-for-Reliable-Survei.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P057,10.1109/tim.2025.3584117,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Zhang_2025_TIM_LiDAR-Based-Autonomous-Exploration-Method-of-Mobile-Robot-Using-Deep-R.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P057,10.1109/tim.2025.3584117,A,REAL_TIME,RUNTIME; REAL_WORLD,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Zhang_2025_TIM_LiDAR-Based-Autonomous-Exploration-Method-of-Mobile-Robot-Using-Deep-R.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P057,10.1109/tim.2025.3584117,A,REAL_WORLD,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Zhang_2025_TIM_LiDAR-Based-Autonomous-Exploration-Method-of-Mobile-Robot-Using-Deep-R.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P057,10.1109/tim.2025.3584117,A,TRAJECTORY_QUALITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Zhang_2025_TIM_LiDAR-Based-Autonomous-Exploration-Method-of-Mobile-Robot-Using-Deep-R.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P058,10.1109/tim.2024.3522370,A,SAFETY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Zhang_2025_TIM_Cooperative-Obstacle-Avoidance-of-Unmanned-System-Swarm-via-Reinforcem.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P058,10.1109/tim.2024.3522370,A,COORDINATION,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Zhang_2025_TIM_Cooperative-Obstacle-Avoidance-of-Unmanned-System-Swarm-via-Reinforcem.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P058,10.1109/tim.2024.3522370,A,CONVERGENCE,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Zhang_2025_TIM_Cooperative-Obstacle-Avoidance-of-Unmanned-System-Swarm-via-Reinforcem.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P059,10.1109/tim.2023.3265741,A,ACCURACY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Ma_2023_TIM_Deep-Reinforcement-Learning-of-UAV-Tracking-Control-Under-Wind-Disturb.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P059,10.1109/tim.2023.3265741,A,EFFICIENCY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Ma_2023_TIM_Deep-Reinforcement-Learning-of-UAV-Tracking-Control-Under-Wind-Disturb.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P059,10.1109/tim.2023.3265741,A,ROBUSTNESS,ROBUSTNESS,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Ma_2023_TIM_Deep-Reinforcement-Learning-of-UAV-Tracking-Control-Under-Wind-Disturb.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P059,10.1109/tim.2023.3265741,A,SAFETY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Ma_2023_TIM_Deep-Reinforcement-Learning-of-UAV-Tracking-Control-Under-Wind-Disturb.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P059,10.1109/tim.2023.3265741,A,REAL_WORLD,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Ma_2023_TIM_Deep-Reinforcement-Learning-of-UAV-Tracking-Control-Under-Wind-Disturb.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P059,10.1109/tim.2023.3265741,A,COORDINATION,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Ma_2023_TIM_Deep-Reinforcement-Learning-of-UAV-Tracking-Control-Under-Wind-Disturb.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P060,10.1109/tim.2025.3562241,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIM\Liu_2025_TIM_Optimal-Trajectory-Planning-and-Multimodal-Force-Control-for-Robotic-L.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P061,10.1109/tits.2024.3524562,A,ACCURACY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Chen_2025_TITS_Extrinsic-and-Intrinsic-Reward-Based-Multi-Agent-Reinforcement-Learnin.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P061,10.1109/tits.2024.3524562,A,EFFICIENCY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Chen_2025_TITS_Extrinsic-and-Intrinsic-Reward-Based-Multi-Agent-Reinforcement-Learnin.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P061,10.1109/tits.2024.3524562,A,SAFETY,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Chen_2025_TITS_Extrinsic-and-Intrinsic-Reward-Based-Multi-Agent-Reinforcement-Learnin.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P061,10.1109/tits.2024.3524562,A,COORDINATION,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Chen_2025_TITS_Extrinsic-and-Intrinsic-Reward-Based-Multi-Agent-Reinforcement-Learnin.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P062,10.1109/tits.2023.3276416,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Guo_2023_TITS_CoTV-Cooperative-Control-for-Traffic-Light-Signals-and-Connected-Auton.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P062,10.1109/tits.2023.3276416,A,STABILITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Guo_2023_TITS_CoTV-Cooperative-Control-for-Traffic-Light-Signals-and-Connected-Auton.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P062,10.1109/tits.2023.3276416,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Guo_2023_TITS_CoTV-Cooperative-Control-for-Traffic-Light-Signals-and-Connected-Auton.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P062,10.1109/tits.2023.3276416,A,REAL_TIME,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Guo_2023_TITS_CoTV-Cooperative-Control-for-Traffic-Light-Signals-and-Connected-Auton.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P062,10.1109/tits.2023.3276416,A,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Guo_2023_TITS_CoTV-Cooperative-Control-for-Traffic-Light-Signals-and-Connected-Auton.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P063,10.1109/tits.2024.3505929,A,EFFICIENCY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Yan_2025_TITS_Multi-Agent-Reinforcement-Learning-With-Spatial-Temporal-Attention-for.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P063,10.1109/tits.2024.3505929,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Yan_2025_TITS_Multi-Agent-Reinforcement-Learning-With-Spatial-Temporal-Attention-for.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P063,10.1109/tits.2024.3505929,A,GENERALIZATION,GENERALIZATION; CROSS_SCENARIO,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Yan_2025_TITS_Multi-Agent-Reinforcement-Learning-With-Spatial-Temporal-Attention-for.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P063,10.1109/tits.2024.3505929,A,SCALABILITY,SCALABILITY,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Yan_2025_TITS_Multi-Agent-Reinforcement-Learning-With-Spatial-Temporal-Attention-for.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P063,10.1109/tits.2024.3505929,A,SAFETY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Yan_2025_TITS_Multi-Agent-Reinforcement-Learning-With-Spatial-Temporal-Attention-for.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P063,10.1109/tits.2024.3505929,A,COORDINATION,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Yan_2025_TITS_Multi-Agent-Reinforcement-Learning-With-Spatial-Temporal-Attention-for.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P064,10.1109/tits.2020.3039617,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Abedin_2021_TITS_Data-Freshness-and-Energy-Efficient-UAV-Navigation-Optimization-A-Deep.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P064,10.1109/tits.2020.3039617,A,REAL_TIME,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Abedin_2021_TITS_Data-Freshness-and-Energy-Efficient-UAV-Navigation-Optimization-A-Deep.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P065,10.1109/tits.2023.3266195,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Du_2023_TITS_Hierarchical-Motion-Planning-and-Tracking-for-Autonomous-Vehicles-Usin.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P065,10.1109/tits.2023.3266195,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Du_2023_TITS_Hierarchical-Motion-Planning-and-Tracking-for-Autonomous-Vehicles-Usin.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P065,10.1109/tits.2023.3266195,A,REAL_TIME,RUNTIME; REAL_WORLD,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Du_2023_TITS_Hierarchical-Motion-Planning-and-Tracking-for-Autonomous-Vehicles-Usin.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P065,10.1109/tits.2023.3266195,A,REAL_WORLD,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Du_2023_TITS_Hierarchical-Motion-Planning-and-Tracking-for-Autonomous-Vehicles-Usin.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P065,10.1109/tits.2023.3266195,A,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Du_2023_TITS_Hierarchical-Motion-Planning-and-Tracking-for-Autonomous-Vehicles-Usin.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P065,10.1109/tits.2023.3266195,A,CONTROL_PERFORMANCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TITS\Du_2023_TITS_Hierarchical-Motion-Planning-and-Tracking-for-Autonomous-Vehicles-Usin.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P066,10.1109/tiv.2025.3598768,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhang_2025_TIV_Securing-End-to-End-Reinforcement-Learning-Driven-Autonomous-Driving-A.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P066,10.1109/tiv.2025.3598768,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhang_2025_TIV_Securing-End-to-End-Reinforcement-Learning-Driven-Autonomous-Driving-A.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P067,10.1109/tiv.2024.3373512,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhou_2024_TIV_Enhancing-System-Level-Safety-in-Mixed-Autonomy-Platoon-via-Safe-Reinf.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P067,10.1109/tiv.2024.3373512,A,GENERALIZATION,GENERALIZATION,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhou_2024_TIV_Enhancing-System-Level-Safety-in-Mixed-Autonomy-Platoon-via-Safe-Reinf.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P067,10.1109/tiv.2024.3373512,A,STABILITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhou_2024_TIV_Enhancing-System-Level-Safety-in-Mixed-Autonomy-Platoon-via-Safe-Reinf.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P067,10.1109/tiv.2024.3373512,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhou_2024_TIV_Enhancing-System-Level-Safety-in-Mixed-Autonomy-Platoon-via-Safe-Reinf.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P067,10.1109/tiv.2024.3373512,A,REAL_TIME,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhou_2024_TIV_Enhancing-System-Level-Safety-in-Mixed-Autonomy-Platoon-via-Safe-Reinf.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P067,10.1109/tiv.2024.3373512,A,REAL_WORLD,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhou_2024_TIV_Enhancing-System-Level-Safety-in-Mixed-Autonomy-Platoon-via-Safe-Reinf.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P068,10.1109/tiv.2022.3214777,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Li_2022_TIV_Mixed-Integer-and-Conditional-Trajectory-Planning-for-an-Autonomous-Mi.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P068,10.1109/tiv.2022.3214777,A,REAL_TIME,RUNTIME; REAL_WORLD,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Li_2022_TIV_Mixed-Integer-and-Conditional-Trajectory-Planning-for-an-Autonomous-Mi.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P068,10.1109/tiv.2022.3214777,A,REAL_WORLD,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Li_2022_TIV_Mixed-Integer-and-Conditional-Trajectory-Planning-for-an-Autonomous-Mi.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P069,10.1109/tiv.2023.3314709,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhou_2023_TIV_Interaction-Aware-Motion-Planning-for-Autonomous-Vehicles-With-Multi-M.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P069,10.1109/tiv.2023.3314709,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhou_2023_TIV_Interaction-Aware-Motion-Planning-for-Autonomous-Vehicles-With-Multi-M.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P069,10.1109/tiv.2023.3314709,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Zhou_2023_TIV_Interaction-Aware-Motion-Planning-for-Autonomous-Vehicles-With-Multi-M.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P070,10.1109/tiv.2022.3185159,A,EFFICIENCY,MAIN_COMPARISON; ABLATION,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Wu_2022_TIV_Uncertainty-Aware-Model-Based-Reinforcement-Learning-Methodology-and-A.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P070,10.1109/tiv.2022.3185159,A,CONVERGENCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TIV\Wu_2022_TIV_Uncertainty-Aware-Model-Based-Reinforcement-Learning-Methodology-and-A.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P071,10.1109/tmech.2026.3658866,A,ACCURACY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Si_2026_TMECH_Robot-Learning-System-Based-on-Target-Localization-and-Human-Demonstra.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P071,10.1109/tmech.2026.3658866,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Si_2026_TMECH_Robot-Learning-System-Based-on-Target-Localization-and-Human-Demonstra.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P071,10.1109/tmech.2026.3658866,A,GENERALIZATION,GENERALIZATION,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Si_2026_TMECH_Robot-Learning-System-Based-on-Target-Localization-and-Human-Demonstra.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P071,10.1109/tmech.2026.3658866,A,REAL_TIME,REAL_WORLD,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Si_2026_TMECH_Robot-Learning-System-Based-on-Target-Localization-and-Human-Demonstra.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P071,10.1109/tmech.2026.3658866,A,CONVERGENCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Si_2026_TMECH_Robot-Learning-System-Based-on-Target-Localization-and-Human-Demonstra.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P072,10.1109/tmech.2023.3235906,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Samada_2023_TMECH_Robust-TS-ANFIS-MPC-of-an-Autonomous-Racing-Electrical-Vehicle-Conside.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P072,10.1109/tmech.2023.3235906,A,STABILITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Samada_2023_TMECH_Robust-TS-ANFIS-MPC-of-an-Autonomous-Racing-Electrical-Vehicle-Conside.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P073,10.1109/tmech.2022.3142756,A,ACCURACY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Liu_2022_TMECH_Coverage-Path-Planning-for-Robotic-Quality-Inspection-With-Control-on-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P073,10.1109/tmech.2022.3142756,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Liu_2022_TMECH_Coverage-Path-Planning-for-Robotic-Quality-Inspection-With-Control-on-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P074,10.1109/tmech.2025.3592930,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Fan_2025_TMECH_Collaborative-Task-Planning-for-PCB-Driven-Magnetic-Microrobots-Using-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P074,10.1109/tmech.2025.3592930,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Fan_2025_TMECH_Collaborative-Task-Planning-for-PCB-Driven-Magnetic-Microrobots-Using-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P074,10.1109/tmech.2025.3592930,A,SCALABILITY,SCALABILITY; RUNTIME; COMPUTATIONAL_COMPLEXITY,3,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Fan_2025_TMECH_Collaborative-Task-Planning-for-PCB-Driven-Magnetic-Microrobots-Using-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P074,10.1109/tmech.2025.3592930,A,REAL_TIME,RUNTIME; COMPUTATIONAL_COMPLEXITY,2,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Fan_2025_TMECH_Collaborative-Task-Planning-for-PCB-Driven-Magnetic-Microrobots-Using-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P074,10.1109/tmech.2025.3592930,A,REAL_WORLD,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Fan_2025_TMECH_Collaborative-Task-Planning-for-PCB-Driven-Magnetic-Microrobots-Using-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P074,10.1109/tmech.2025.3592930,A,COORDINATION,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Fan_2025_TMECH_Collaborative-Task-Planning-for-PCB-Driven-Magnetic-Microrobots-Using-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P074,10.1109/tmech.2025.3592930,A,CONVERGENCE,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Fan_2025_TMECH_Collaborative-Task-Planning-for-PCB-Driven-Magnetic-Microrobots-Using-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P075,10.1109/tmech.2025.3570573,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Cai_2025_TMECH_Just-in-Time-Informed-Trees-Manipulability-Aware-Asymptotically-Optimi.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P075,10.1109/tmech.2025.3570573,A,ROBUSTNESS,NO_EXPLICIT_MATCH,0,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Cai_2025_TMECH_Just-in-Time-Informed-Trees-Manipulability-Aware-Asymptotically-Optimi.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P075,10.1109/tmech.2025.3570573,A,STABILITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Cai_2025_TMECH_Just-in-Time-Informed-Trees-Manipulability-Aware-Asymptotically-Optimi.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P075,10.1109/tmech.2025.3570573,A,SAFETY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Cai_2025_TMECH_Just-in-Time-Informed-Trees-Manipulability-Aware-Asymptotically-Optimi.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P075,10.1109/tmech.2025.3570573,A,TRAJECTORY_QUALITY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Cai_2025_TMECH_Just-in-Time-Informed-Trees-Manipulability-Aware-Asymptotically-Optimi.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P076,10.1109/tmech.2021.3090838,A,ACCURACY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Lai_2021_TMECH_Verticalized-Tip-Trajectory-Tracking-of-a-3D-Printable-Soft-Continuum-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
P076,10.1109/tmech.2021.3090838,A,EFFICIENCY,MAIN_COMPARISON,1,D:\ieee my skills\IEEE_TRANS_CORPUS\papers\TMECH\Lai_2021_TMECH_Verticalized-Tip-Trajectory-Tracking-of-a-3D-Printable-Soft-Continuum-.pdf,AUTOMATED_CROSS_SECTION_MATCH; requires human confirmation
